"Categoria","Palabra","web",
Administración,Tacuri [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#tacuri,
Administración,Tambo [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#tambo,
Administración,tambo [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#tambo,
Administración,tambo' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#tambo',
Administración,tocricoc [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#tocricoc,
Administración,Topa Inga/Topa Inga Yupangui/Tupa Inca Yupangui [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#topa inga/topa inga yupangui/tupa inca yupangui,
Administración,Tupa Cusi  Gualpa [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#tupa cusi  gualpa,
Administración,Tupa Cusi Gualpa [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#tupa cusi gualpa,
Administración,viejos [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#viejos,
Administración,Yaloparin [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#yaloparin,
Administración,yanacona/yanaconas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#yanacona/yanaconas,
Administración,yanaconas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#yanaconas,
Administración ,cacique/caciques [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#administración ,
Administración ,capitan/capitanes [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#administración ,
Administración ,prouincia [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#administración ,
Administración ,señor/señorear/señores [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#administración ,
Agricultura,aguacates [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#aguacates,
Agricultura,aji [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#aji,
Agricultura,ají [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#ají,
Agricultura,ají [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#ají,
Agricultura,chacara/chacaras [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#chacara/chacaras,
Agricultura,chacaras [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#chacaras,
Agricultura,chácaras [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chácaras,
Agricultura,chácaras [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chácaras,
Agricultura,chochos [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chochos,
Agricultura,Coca [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#coca,
Agricultura,guabas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guabas,
Agricultura,guayabas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guayabas,
Agricultura,Maiz [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#maiz,
Agricultura,maiz [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#maiz,
Agricultura,maiz [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#maiz,
Agricultura,maiz' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#maiz',
Agricultura,maiz'' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#maiz'',
Agricultura,maíz [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#maíz,
Agricultura,mani [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#mani,
Agricultura,maxuas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#maxuas,
Agricultura,Ocas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#ocas,
Agricultura,ocas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#ocas,
Agricultura,ocas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#ocas,
Agricultura,papa [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#papa,
Agricultura,Papas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#papas,
Agricultura,papas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#papas,
Agricultura,papas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#papas,
Agricultura,papas  [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#papas ,
Agricultura,quinua [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#quinua,
Agricultura,yuyos [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#yuyos,
Anatomía,Rucana' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#rucana',
Anatomía,songo [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#songo,
Antropónimo,Añana [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#añana,
Antropónimo,Apocusichac [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#apocusichac,
Antropónimo,Atabaliba [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#atabaliba,
Antropónimo,Atabalipa [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#atabalipa,
Antropónimo,Atabalipa [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#antropónimo,
Antropónimo,Atagualpa [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#atagualpa,
Antropónimo,Atahualpa Inga [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#atahualpa inga,
Antropónimo,Atitoc [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#atitoc,
Antropónimo,Auquiszapari [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#auquiszapari,
Antropónimo,Cacamache [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#cacamache,
Antropónimo,Calichuchima/Chilichuchima [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#calichuchima/chilichuchima,
Antropónimo,Cancac Guacra [sic: Cancaguala] / Cangaguala [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#cancac guacra [sic: cancaguala] / cangaguala,
Antropónimo,Canchac Huyca [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#canchac huyca,
Antropónimo,Capac Yupanqui [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#capac yupanqui,
Antropónimo,Caquiamarca [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#caquiamarca,
Antropónimo,Caxa Angasi [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#caxa angasi,
Antropónimo,Chalcochima [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chalcochima,
Antropónimo,Chavin  [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chavin ,
Antropónimo,Chilicochima/Chillachimac [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#antropónimo,
Antropónimo,Chuqui Huarcaya [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#chuqui huarcaya,
Antropónimo,Chuqui Llanqui [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#chuqui llanqui,
Antropónimo,Condor Curi [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#condor curi,
Antropónimo,Cozco/Cuzco/Cuzquo [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#antropónimo,
Antropónimo,Cusco viejo/Cuzco viejo [Hernando Pizarro] ,https://glosascroniquenses.github.io/Glosario/autores/cronista12/#cusco viejo/cuzco viejo,
Antropónimo,Cuzquo/Cuzco viejo [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#antropónimo,
Antropónimo,Guacra Manco [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guacra manco,
Antropónimo,Guacra Páucar [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guacra páucar,
Antropónimo,Guaina Capac [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#guaina capac,
Antropónimo,Guainacaba/Guaynacaba/Guarnacaba/Gucunaba [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#guainacaba/guaynacaba/guarnacaba/gucunaba,
Antropónimo,Guancar Illa [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#guancar illa,
Antropónimo,Guaritico [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#guaritico,
Antropónimo,Guayna  [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guayna ,
Antropónimo,Guayna Capa/Guayna Capac [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#guayna capa/guayna capac,
Antropónimo,Guayna Conyas / Guayna Conyas Chongo [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#guayna conyas / guayna conyas chongo,
Antropónimo,Iguaparro [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#iguaparro,
Antropónimo,Inca/Inga/Incas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#inca/inga/incas,
Antropónimo,Incorabaliba/Incurabaliba [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#incorabaliba/incurabaliba,
Antropónimo,indio/indios [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#indio/indios,
Antropónimo,Inga/Ingas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#inga/ingas,
Antropónimo,ingas/ynga/yngas [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#ingas/ynga/yngas,
Antropónimo,lenguas' [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#lenguas',
Antropónimo,Lima Illa [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#lima illa,
Antropónimo,Maila [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#maila,
Antropónimo,Mango Inga [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#mango inga,
Antropónimo,Mango Inga [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#mango inga,
Antropónimo,Mango Ynga [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#mango ynga,
Antropónimo,mitimaes [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#mitimaes,
Antropónimo,Mortay [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#mortay,
Antropónimo,mujer/muger/mujeres/mugeres [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#mujer/muger/mujeres/mugeres,
Antropónimo,Narabaliba [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#narabaliba,
Antropónimo,Nina Amaro [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#nina amaro,
Antropónimo,Patan Cochache [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#patan cochache,
Antropónimo,Patan Llocllachin [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#patan llocllachin,
Antropónimo,Picho [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#picho,
Antropónimo,Quizquiz [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#quizquiz,
Antropónimo,Quizquiz [Cristóbal de Mena] ,https://glosascroniquenses.github.io/Glosario/autores/cronista20/#antropónimo,
Antropónimo,señor principal [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#señor principal,
Antropónimo,señor/señores [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#señor/señores,
Antropónimo,señorío/señoríos [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#señorío/señoríos,
Antropónimo,Suyto Cancha [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#suyto cancha,
Antropónimo,Tacuri [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#tacuri,
Antropónimo,Tito Cuxi Yupanqui  [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#tito cuxi yupanqui ,
Antropónimo,Tizas [Pedro Sancho] ,https://glosascroniquenses.github.io/Glosario/autores/cronista25/#tizas,
Antropónimo,Topa Amaro/Tupa Amaro [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#topa amaro/tupa amaro,
Antropónimo,Topa Inga/Topa Inga Yupangui/Tupa Inca Yupangui [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#topa inga/topa inga yupangui/tupa inca yupangui,
Antropónimo,Topa Ynga Yupangui/Tupa Ynga Yupangui [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#topa ynga yupangui/tupa ynga yupangui,
Antropónimo,Tupa Cusi  Gualpa [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista24/#tupa cusi  gualpa,
Antropónimo,Tupa Cusi Gualpa [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#tupa cusi gualpa,
Antropónimo,Uiracocha Ynga [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#uiracocha ynga,
Antropónimo,Yaloparin [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#yaloparin,
Antropónimo,yanaconas [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#yanaconas,
Antropónimo,Yanquilla [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#yanquilla,
Antropónimo,Yarinzuica [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#yarinzuica,
Arma,ayllos [Andrés de Vega] ,https://glosascroniquenses.github.io/Glosario/autores/cronista26/#ayllos,
Arma,chambi [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#chambi,
Arma,champi/champis [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#champi/champis,
Arma,guaraca/guaracas [Luis de Monzón] ,https://glosascroniquenses.github.io/Glosario/autores/cronista27/#guaraca/guaracas,
Arma,yllos [sic: ayllos] [Cristóbal de Albornoz] ,https://glosascroniquenses.github.io/Glosario/autores/cronista01/#yllos [sic: ayllos],
